"Name","Appetite","Dominant Teeth","Diet Category","Foot Count","Size","Aggressive","Domesticable"
"Animal 7194","Big","Canine","Omnivore","2","2","4","TRUE"
"Animal 7195","Big","Canine","Carnivore","2","3","4","FALSE"
"Animal 7196","Big","Canine","Herbivore","2","2","4","TRUE"
"Animal 7197","Big","Incisor","Carnivore","11","3","4","FALSE"
"Animal 7198","Small","Canine","Omnivore","2","1","4","TRUE"
"Animal 7199","Small","Canine","Omnivore","2","1","4","TRUE"
"Animal 7200","Medium","Incisor","Omnivore","8","2","4","FALSE"
"Animal 7201","Big","Canine","Herbivore","6","1","4","TRUE"
"Animal 7202","Big","Canine","Omnivore","6","1","4","TRUE"
"Animal 7203","Medium","Incisor","Omnivore","9","2","4","FALSE"
"Animal 7204","Medium","Canine","Omnivore","6","2","4","TRUE"
"Animal 7205","Big","Canine","Omnivore","2","1","4","TRUE"
"Animal 7206","Small","Canine","Omnivore","6","2","4","TRUE"
"Animal 7207","Small","Incisor","Carnivore","1","2","4","FALSE"
"Animal 7208","Big","Canine","Herbivore","2","2","4","TRUE"
"Animal 7209","Big","Canine","Herbivore","4","1","4","TRUE"
"Animal 7210","Medium","Incisor","Omnivore","12","3","4","FALSE"
"Animal 7211","Small","Canine","Omnivore","4","2","4","FALSE"
"Animal 7212","Small","Incisor","Carnivore","10","2","4","FALSE"
"Animal 7213","Medium","Incisor","Omnivore","2","1","4","TRUE"
"Animal 7214","Big","Incisor","Omnivore","4","2","4","TRUE"
"Animal 7215","Medium","Canine","Omnivore","12","3","4","FALSE"
"Animal 7216","Big","Canine","Omnivore","6","1","4","TRUE"
"Animal 7217","Big","Incisor","Carnivore","11","3","4","FALSE"
"Animal 7218","Medium","Incisor","Omnivore","4","2","4","TRUE"
"Animal 7219","Small","Incisor","Omnivore","5","2","4","FALSE"
"Animal 7220","Big","Incisor","Omnivore","6","2","4","FALSE"
"Animal 7221","Small","Canine","Omnivore","2","1","4","TRUE"
"Animal 7222","Small","Canine","Omnivore","6","1","4","TRUE"
"Animal 7223","Small","Incisor","Omnivore","10","2","4","FALSE"
"Animal 7224","Medium","Canine","Omnivore","4","2","4","TRUE"
"Animal 7225","Small","Canine","Omnivore","4","2","4","TRUE"
"Animal 7226","Medium","Incisor","Omnivore","4","1","4","TRUE"
"Animal 7227","Big","Incisor","Omnivore","4","3","4","FALSE"
"Animal 7228","Big","Incisor","Carnivore","4","3","4","FALSE"
"Animal 7229","Small","Canine","Omnivore","2","1","4","TRUE"
"Animal 7230","Small","Incisor","Herbivore","2","2","4","TRUE"
"Animal 7231","Small","Incisor","Carnivore","2","3","4","FALSE"
"Animal 7232","Big","Incisor","Carnivore","5","2","4","FALSE"
"Animal 7233","Medium","Incisor","Carnivore","12","2","4","FALSE"
"Animal 7234","Big","Incisor","Carnivore","4","3","4","FALSE"
"Animal 7235","Small","Canine","Herbivore","2","1","4","TRUE"
"Animal 7236","Small","Incisor","Omnivore","3","2","4","FALSE"
"Animal 7237","Big","Canine","Carnivore","11","2","4","FALSE"
"Animal 7238","Medium","Canine","Herbivore","4","1","4","TRUE"
"Animal 7239","Medium","Incisor","Herbivore","2","1","4","TRUE"
"Animal 7240","Big","Canine","Omnivore","2","1","4","TRUE"
"Animal 7241","Big","Incisor","Herbivore","2","2","4","TRUE"
"Animal 7242","Small","Canine","Omnivore","4","2","4","TRUE"
"Animal 7243","Big","Canine","Omnivore","4","2","4","TRUE"
"Animal 7244","Big","Canine","Herbivore","4","1","4","TRUE"
"Animal 7245","Big","Incisor","Omnivore","9","2","4","FALSE"
"Animal 7246","Medium","Incisor","Herbivore","2","1","4","TRUE"
"Animal 7247","Small","Canine","Herbivore","4","2","4","TRUE"
"Animal 7248","Medium","Canine","Omnivore","6","3","4","FALSE"
"Animal 7249","Big","Incisor","Carnivore","10","3","4","FALSE"
"Animal 7250","Big","Incisor","Omnivore","2","1","4","TRUE"
"Animal 7251","Big","Incisor","Omnivore","11","2","4","FALSE"
"Animal 7252","Big","Incisor","Omnivore","7","2","4","FALSE"
"Animal 7253","Big","Canine","Herbivore","2","2","4","TRUE"
"Animal 7254","Medium","Canine","Herbivore","4","1","4","TRUE"
"Animal 7255","Small","Incisor","Omnivore","4","3","4","TRUE"
"Animal 7256","Big","Canine","Omnivore","4","1","4","TRUE"
"Animal 7257","Small","Incisor","Omnivore","6","1","4","TRUE"
"Animal 7258","Small","Incisor","Omnivore","3","3","4","FALSE"
"Animal 7259","Big","Incisor","Carnivore","11","3","4","FALSE"
"Animal 7260","Big","Incisor","Carnivore","1","2","4","FALSE"
"Animal 7261","Small","Incisor","Omnivore","9","2","4","FALSE"
"Animal 7262","Small","Canine","Carnivore","8","2","4","FALSE"
"Animal 7263","Small","Incisor","Omnivore","4","3","4","FALSE"
"Animal 7264","Small","Incisor","Carnivore","7","2","4","FALSE"
"Animal 7265","Medium","Incisor","Herbivore","4","1","4","TRUE"
"Animal 7266","Big","Canine","Herbivore","4","3","4","TRUE"
"Animal 7267","Small","Incisor","Carnivore","11","3","4","FALSE"
"Animal 7268","Small","Canine","Herbivore","2","3","4","TRUE"
"Animal 7269","Small","Incisor","Omnivore","7","2","4","FALSE"
"Animal 7270","Big","Canine","Omnivore","8","2","4","FALSE"
"Animal 7271","Medium","Incisor","Omnivore","8","2","4","FALSE"
"Animal 7272","Medium","Incisor","Carnivore","7","3","4","FALSE"
"Animal 7273","Medium","Canine","Omnivore","2","1","4","TRUE"
"Animal 7274","Big","Incisor","Carnivore","8","2","4","FALSE"
"Animal 7275","Medium","Incisor","Omnivore","6","1","4","TRUE"
"Animal 7276","Big","Incisor","Carnivore","11","3","4","FALSE"
"Animal 7277","Small","Canine","Herbivore","6","1","4","TRUE"
"Animal 7278","Medium","Canine","Omnivore","3","2","4","FALSE"
"Animal 7279","Small","Canine","Omnivore","5","2","4","FALSE"
"Animal 7280","Big","Canine","Omnivore","11","2","4","FALSE"
"Animal 7281","Medium","Canine","Omnivore","6","2","4","TRUE"
"Animal 7282","Big","Incisor","Carnivore","11","2","4","FALSE"
"Animal 7283","Medium","Incisor","Omnivore","11","3","4","FALSE"
"Animal 7284","Small","Canine","Herbivore","6","1","4","TRUE"
"Animal 7285","Big","Incisor","Omnivore","6","2","4","TRUE"
"Animal 7286","Small","Canine","Herbivore","4","2","4","TRUE"
"Animal 7287","Small","Canine","Omnivore","2","2","4","FALSE"
"Animal 7288","Big","Canine","Omnivore","6","1","4","TRUE"
"Animal 7289","Medium","Incisor","Omnivore","2","3","4","TRUE"
"Animal 7290","Small","Canine","Herbivore","2","2","4","TRUE"
"Animal 7291","Medium","Canine","Omnivore","6","1","4","TRUE"
"Animal 7292","Big","Incisor","Omnivore","6","3","4","TRUE"
"Animal 7293","Small","Canine","Omnivore","6","1","4","TRUE"
"Animal 7294","Medium","Incisor","Omnivore","2","1","4","TRUE"
"Animal 7295","Small","Canine","Omnivore","11","2","4","FALSE"
"Animal 7296","Small","Canine","Herbivore","4","3","4","TRUE"
"Animal 7297","Medium","Canine","Herbivore","4","2","4","TRUE"
"Animal 7298","Medium","Canine","Omnivore","5","3","4","FALSE"
"Animal 7299","Big","Incisor","Omnivore","10","2","4","FALSE"
"Animal 7300","Small","Canine","Omnivore","6","2","4","FALSE"
"Animal 7301","Medium","Incisor","Omnivore","12","3","4","FALSE"
"Animal 7302","Small","Canine","Herbivore","2","2","4","TRUE"
"Animal 7303","Medium","Canine","Omnivore","6","2","4","TRUE"
"Animal 7304","Medium","Canine","Omnivore","6","1","4","TRUE"
"Animal 7305","Medium","Incisor","Herbivore","4","1","4","TRUE"
"Animal 7306","Medium","Canine","Carnivore","6","2","4","FALSE"
"Animal 7307","Medium","Canine","Omnivore","4","1","4","TRUE"
"Animal 7308","Big","Incisor","Omnivore","1","3","4","FALSE"
"Animal 7309","Small","Canine","Omnivore","6","1","4","TRUE"
"Animal 7310","Medium","Canine","Omnivore","6","1","4","TRUE"
"Animal 7311","Small","Incisor","Omnivore","6","2","4","TRUE"
"Animal 7312","Medium","Incisor","Omnivore","4","2","4","FALSE"
"Animal 7313","Medium","Incisor","Herbivore","6","1","4","TRUE"
"Animal 7314","Small","Canine","Omnivore","5","2","4","FALSE"
"Animal 7315","Small","Canine","Omnivore","2","3","4","TRUE"
"Animal 7316","Medium","Canine","Omnivore","4","1","4","TRUE"
"Animal 7317","Small","Incisor","Omnivore","6","3","4","TRUE"
"Animal 7318","Small","Canine","Omnivore","10","2","4","FALSE"
"Animal 7319","Small","Canine","Omnivore","2","1","4","TRUE"
"Animal 7320","Small","Incisor","Carnivore","3","2","4","FALSE"
"Animal 7321","Small","Incisor","Carnivore","7","2","4","FALSE"
"Animal 7322","Medium","Incisor","Herbivore","4","1","4","TRUE"
"Animal 7323","Medium","Canine","Herbivore","4","1","4","TRUE"
"Animal 7324","Medium","Incisor","Carnivore","2","3","4","FALSE"
"Animal 7325","Medium","Canine","Carnivore","6","2","4","FALSE"
"Animal 7326","Medium","Incisor","Omnivore","2","2","4","FALSE"
"Animal 7327","Medium","Canine","Omnivore","2","3","4","FALSE"
"Animal 7328","Medium","Incisor","Omnivore","2","2","4","TRUE"
"Animal 7329","Medium","Canine","Omnivore","11","2","4","FALSE"
"Animal 7330","Medium","Incisor","Omnivore","6","2","4","FALSE"
"Animal 7331","Medium","Incisor","Omnivore","2","2","4","TRUE"
"Animal 7332","Medium","Canine","Omnivore","2","1","4","TRUE"
"Animal 7333","Medium","Incisor","Omnivore","10","2","4","FALSE"
"Animal 7334","Medium","Incisor","Omnivore","11","2","4","FALSE"
"Animal 7335","Medium","Incisor","Omnivore","8","2","4","FALSE"
"Animal 7336","Medium","Incisor","Herbivore","6","1","4","TRUE"
"Animal 7337","Medium","Incisor","Herbivore","4","2","4","TRUE"
"Animal 7338","Medium","Canine","Omnivore","2","1","4","TRUE"
"Animal 7339","Medium","Canine","Omnivore","2","1","4","TRUE"
"Animal 7340","Medium","Canine","Omnivore","11","3","4","FALSE"
"Animal 7341","Medium","Incisor","Omnivore","6","3","4","FALSE"
"Animal 7342","Medium","Incisor","Herbivore","4","1","4","TRUE"
"Animal 7343","Medium","Canine","Omnivore","4","3","4","TRUE"
"Animal 7344","Medium","Canine","Omnivore","4","3","4","FALSE"
"Animal 7345","Medium","Canine","Herbivore","4","2","4","TRUE"
"Animal 7346","Medium","Canine","Omnivore","2","2","4","TRUE"
"Animal 7347","Medium","Canine","Omnivore","4","2","4","TRUE"
"Animal 7348","Medium","Incisor","Omnivore","9","3","4","FALSE"
"Animal 7349","Medium","Incisor","Omnivore","3","2","4","FALSE"
"Animal 7350","Medium","Canine","Herbivore","6","1","4","TRUE"
"Animal 7351","Medium","Canine","Omnivore","4","2","4","FALSE"
"Animal 7352","Medium","Canine","Herbivore","6","1","4","TRUE"
"Animal 7353","Medium","Incisor","Carnivore","1","2","4","FALSE"
"Animal 7354","Medium","Incisor","Carnivore","6","2","4","FALSE"
"Animal 7355","Medium","Canine","Herbivore","6","2","4","TRUE"
"Animal 7356","Medium","Incisor","Carnivore","1","2","4","FALSE"
"Animal 7357","Medium","Canine","Herbivore","2","1","4","TRUE"
"Animal 7358","Medium","Incisor","Carnivore","7","2","4","FALSE"
"Animal 7359","Medium","Incisor","Carnivore","8","2","4","FALSE"
"Animal 7360","Medium","Incisor","Omnivore","7","2","4","FALSE"
"Animal 7361","Medium","Canine","Omnivore","6","1","4","TRUE"
"Animal 7362","Medium","Incisor","Omnivore","12","3","4","FALSE"
"Animal 7363","Medium","Canine","Omnivore","2","1","4","TRUE"
"Animal 7364","Medium","Incisor","Omnivore","4","2","4","TRUE"
"Animal 7365","Medium","Canine","Herbivore","6","2","4","TRUE"
"Animal 7366","Medium","Incisor","Omnivore","3","2","4","FALSE"
"Animal 7367","Medium","Incisor","Carnivore","11","2","4","FALSE"
"Animal 7368","Medium","Canine","Omnivore","2","2","4","FALSE"
"Animal 7369","Medium","Canine","Carnivore","2","3","4","FALSE"
"Animal 7370","Medium","Incisor","Omnivore","11","2","4","FALSE"
"Animal 7371","Medium","Canine","Omnivore","5","2","4","FALSE"
"Animal 7372","Medium","Incisor","Omnivore","7","2","4","FALSE"
"Animal 7373","Medium","Canine","Omnivore","2","1","4","TRUE"
"Animal 7374","Medium","Incisor","Omnivore","7","2","4","FALSE"
"Animal 7375","Medium","Incisor","Omnivore","12","3","4","FALSE"
"Animal 7376","Medium","Canine","Omnivore","6","2","4","TRUE"
"Animal 7377","Medium","Canine","Herbivore","2","2","4","TRUE"
"Animal 7378","Medium","Incisor","Omnivore","10","3","4","FALSE"
"Animal 7379","Medium","Canine","Omnivore","4","3","4","TRUE"
"Animal 7380","Medium","Incisor","Carnivore","1","3","4","FALSE"
"Animal 7381","Medium","Canine","Omnivore","2","3","4","TRUE"
"Animal 7382","Medium","Incisor","Omnivore","10","2","4","FALSE"
"Animal 7383","Medium","Incisor","Carnivore","8","2","4","FALSE"
"Animal 7384","Medium","Incisor","Omnivore","2","2","4","FALSE"
"Animal 7385","Medium","Canine","Herbivore","6","1","4","TRUE"
"Animal 7386","Medium","Incisor","Herbivore","2","3","4","TRUE"
"Animal 7387","Medium","Incisor","Omnivore","1","2","4","FALSE"
"Animal 7388","Medium","Canine","Herbivore","6","2","4","TRUE"
"Animal 7389","Medium","Incisor","Omnivore","12","3","4","FALSE"
"Animal 7390","Medium","Incisor","Omnivore","8","3","4","FALSE"
"Animal 7391","Medium","Canine","Omnivore","6","1","4","TRUE"
"Animal 7392","Medium","Canine","Omnivore","4","2","4","TRUE"
"Animal 7393","Medium","Incisor","Omnivore","4","2","4","FALSE"
"Animal 7394","Medium","Canine","Omnivore","2","3","4","TRUE"
"Animal 7395","Medium","Incisor","Herbivore","4","1","4","TRUE"
"Animal 7396","Medium","Canine","Herbivore","6","2","4","TRUE"
"Animal 7397","Medium","Canine","Omnivore","11","2","4","FALSE"
"Animal 7398","Medium","Incisor","Omnivore","6","1","4","TRUE"
"Animal 7399","Medium","Canine","Omnivore","2","1","4","TRUE"
"Animal 7400","Medium","Canine","Omnivore","1","2","4","FALSE"
"Animal 7401","Medium","Canine","Omnivore","9","3","4","FALSE"
"Animal 7402","Medium","Incisor","Omnivore","7","2","4","FALSE"
"Animal 7403","Medium","Incisor","Omnivore","4","3","4","FALSE"
"Animal 7404","Medium","Incisor","Omnivore","5","2","4","FALSE"
"Animal 7405","Medium","Canine","Omnivore","7","2","4","FALSE"
"Animal 7406","Medium","Incisor","Omnivore","3","2","4","FALSE"
"Animal 7407","Medium","Incisor","Omnivore","8","3","4","FALSE"
"Animal 7408","Medium","Canine","Herbivore","4","3","4","TRUE"
"Animal 7409","Medium","Canine","Omnivore","6","3","4","TRUE"
"Animal 7410","Medium","Incisor","Omnivore","5","2","4","FALSE"
"Animal 7411","Medium","Incisor","Omnivore","4","1","4","TRUE"
"Animal 7412","Medium","Incisor","Omnivore","4","1","4","TRUE"
"Animal 7413","Medium","Canine","Omnivore","6","1","4","TRUE"
"Animal 7414","Medium","Incisor","Omnivore","2","1","4","TRUE"
"Animal 7415","Medium","Canine","Omnivore","4","2","4","TRUE"
"Animal 7416","Medium","Canine","Omnivore","4","2","4","TRUE"
"Animal 7417","Medium","Canine","Omnivore","4","2","4","TRUE"
"Animal 7418","Medium","Incisor","Carnivore","3","3","4","FALSE"
"Animal 7419","Medium","Incisor","Carnivore","6","3","4","FALSE"
"Animal 7420","Medium","Incisor","Herbivore","6","2","4","TRUE"
"Animal 7421","Medium","Incisor","Carnivore","8","2","4","FALSE"
"Animal 7422","Medium","Canine","Omnivore","4","2","4","TRUE"
"Animal 7423","Medium","Incisor","Omnivore","2","2","4","TRUE"
"Animal 7424","Medium","Canine","Omnivore","6","1","1","TRUE"
"Animal 7425","Medium","Incisor","Omnivore","2","1","3","TRUE"
"Animal 7426","Medium","Incisor","Omnivore","4","2","5","FALSE"
"Animal 7427","Medium","Incisor","Carnivore","3","3","3","FALSE"
"Animal 7428","Medium","Incisor","Omnivore","2","3","5","TRUE"
"Animal 7429","Medium","Canine","Omnivore","4","3","4","TRUE"
"Animal 7430","Medium","Canine","Omnivore","4","1","2","TRUE"
"Animal 7431","Medium","Canine","Omnivore","2","2","5","TRUE"
"Animal 7432","Medium","Incisor","Carnivore","3","2","1","FALSE"
"Animal 7433","Medium","Incisor","Omnivore","8","2","5","FALSE"
"Animal 7434","Medium","Canine","Herbivore","2","1","4","TRUE"
"Animal 7435","Medium","Canine","Carnivore","10","2","4","FALSE"
"Animal 7436","Medium","Canine","Omnivore","3","3","2","FALSE"
"Animal 7437","Medium","Canine","Omnivore","2","1","4","TRUE"
"Animal 7438","Medium","Canine","Omnivore","6","1","4","TRUE"
"Animal 7439","Medium","Incisor","Carnivore","10","2","3","FALSE"
"Animal 7440","Medium","Canine","Herbivore","2","1","1","TRUE"
"Animal 7441","Medium","Incisor","Carnivore","6","3","4","FALSE"
"Animal 7442","Medium","Canine","Herbivore","6","1","2","TRUE"
"Animal 7443","Medium","Incisor","Herbivore","2","2","5","TRUE"
"Animal 7444","Medium","Canine","Herbivore","2","3","1","TRUE"
"Animal 7445","Medium","Incisor","Carnivore","6","3","4","FALSE"
"Animal 7446","Medium","Canine","Omnivore","2","2","2","TRUE"
"Animal 7447","Medium","Incisor","Omnivore","7","2","5","FALSE"
"Animal 7448","Medium","Canine","Herbivore","2","3","2","TRUE"
"Animal 7449","Medium","Incisor","Omnivore","9","3","2","FALSE"
"Animal 7450","Medium","Incisor","Herbivore","2","3","3","TRUE"
"Animal 7451","Medium","Canine","Omnivore","6","1","3","TRUE"
"Animal 7452","Medium","Canine","Omnivore","1","2","5","FALSE"
"Animal 7453","Medium","Incisor","Omnivore","7","3","3","FALSE"
"Animal 7454","Medium","Incisor","Carnivore","6","3","5","FALSE"
"Animal 7455","Medium","Canine","Omnivore","2","1","2","TRUE"
"Animal 7456","Medium","Canine","Herbivore","6","1","5","TRUE"
"Animal 7457","Medium","Canine","Omnivore","9","3","3","FALSE"
"Animal 7458","Small","Canine","Omnivore","3","3","3","FALSE"
"Animal 7459","Medium","Incisor","Omnivore","6","2","1","TRUE"
"Animal 7460","Medium","Canine","Omnivore","6","2","4","TRUE"
"Animal 7461","Big","Incisor","Omnivore","8","2","5","FALSE"
"Animal 7462","Medium","Canine","Herbivore","2","1","4","TRUE"
"Animal 7463","Medium","Canine","Omnivore","2","1","4","TRUE"
"Animal 7464","Big","Canine","Herbivore","6","2","5","TRUE"
"Animal 7465","Small","Canine","Herbivore","4","1","1","TRUE"
"Animal 7466","Medium","Incisor","Omnivore","2","2","4","TRUE"
"Animal 7467","Medium","Incisor","Omnivore","5","2","3","FALSE"
"Animal 7468","Big","Incisor","Omnivore","7","3","6","FALSE"
"Animal 7469","Big","Canine","Omnivore","2","1","5","TRUE"
"Animal 7470","Big","Canine","Herbivore","2","1","2","TRUE"
"Animal 7471","Medium","Incisor","Carnivore","11","2","3","FALSE"
"Animal 7472","Small","Canine","Herbivore","2","2","2","TRUE"
"Animal 7473","Small","Incisor","Omnivore","2","2","4","TRUE"
"Animal 7474","Big","Canine","Omnivore","4","2","1","TRUE"
"Animal 7475","Big","Incisor","Herbivore","2","1","4","TRUE"
"Animal 7476","Medium","Canine","Herbivore","6","2","5","TRUE"
"Animal 7477","Medium","Canine","Herbivore","4","2","2","TRUE"
"Animal 7478","Big","Canine","Omnivore","2","3","3","FALSE"
"Animal 7479","Small","Canine","Omnivore","11","3","4","FALSE"
"Animal 7480","Medium","Canine","Herbivore","4","1","2","TRUE"
"Animal 7481","Big","Canine","Herbivore","2","1","5","TRUE"
"Animal 7482","Small","Incisor","Carnivore","4","2","2","FALSE"
"Animal 7483","Big","Canine","Omnivore","4","2","1","TRUE"
"Animal 7484","Medium","Canine","Herbivore","2","2","5","TRUE"
"Animal 7485","Big","Incisor","Carnivore","7","3","4","FALSE"
"Animal 7486","Medium","Incisor","Herbivore","4","2","4","TRUE"
"Animal 7487","Medium","Incisor","Omnivore","10","2","4","FALSE"
"Animal 7488","Small","Incisor","Carnivore","4","2","6","FALSE"
"Animal 7489","Medium","Canine","Omnivore","6","3","4","TRUE"
"Animal 7490","Medium","Canine","Carnivore","11","2","2","FALSE"
"Animal 7491","Medium","Incisor","Omnivore","2","1","1","TRUE"
"Animal 7492","Big","Canine","Omnivore","4","2","3","TRUE"
"Animal 7493","Medium","Canine","Herbivore","4","2","5","TRUE"
"Animal 7494","Small","Canine","Herbivore","2","1","4","TRUE"
"Animal 7495","Big","Canine","Omnivore","4","2","5","TRUE"
"Animal 7496","Small","Canine","Herbivore","6","2","2","TRUE"
"Animal 7497","Small","Incisor","Carnivore","2","3","4","FALSE"
"Animal 7498","Medium","Incisor","Omnivore","11","2","4","FALSE"
"Animal 7499","Big","Canine","Omnivore","1","2","4","FALSE"
"Animal 7500","Medium","Canine","Carnivore","6","2","4","FALSE"
"Animal 7501","Big","Canine","Omnivore","3","2","6","FALSE"
"Animal 7502","Big","Incisor","Omnivore","6","2","3","FALSE"
"Animal 7503","Small","Incisor","Omnivore","6","2","5","FALSE"
